carat,color,clarity,depth,table,price,x,y,z
0.76,G,VS2,61.7,54,2954,5.88,5.92,3.64
0.7,F,VS2,60.8,57,2956,5.75,5.77,3.5
0.72,F,VS2,62.6,56,2956,5.75,5.72,3.59
0.72,F,VS2,62.2,56,2956,5.75,5.73,3.57
0.72,H,VVS1,62,55,2958,5.74,5.77,3.57
0.79,I,VS1,62.2,57,2958,5.89,5.94,3.68
0.82,I,SI1,61.8,55,2959,6,6.03,3.72
0.7,D,VS2,61.3,57,2960,5.72,5.76,3.52
0.76,F,VS2,62.6,56,2960,5.82,5.78,3.63
0.72,G,VS2,61.3,56,2960,5.77,5.81,3.55
0.64,G,IF,61.7,58,2960,5.52,5.56,3.42
0.74,G,VS1,61.8,55,2960,5.85,5.8,3.6
0.74,H,VVS2,61.2,57,2961,5.79,5.85,3.56
0.63,F,VVS2,62.3,56,2961,5.48,5.5,3.42
0.72,H,VS1,61.1,57,2961,5.8,5.82,3.55
0.76,E,SI1,60.6,57,2961,5.91,5.93,3.59
0.63,D,VVS2,62.6,56,2962,5.47,5.49,3.43
0.72,E,VS2,62,56,2962,5.73,5.76,3.56
0.71,G,VS1,62.2,56,2962,5.69,5.72,3.55
0.71,E,VS1,62.1,53,2963,5.76,5.73,3.57
0.75,E,SI1,61.7,56,2964,5.84,5.86,3.61
0.71,I,VS1,61.8,56,2965,5.68,5.72,3.52
0.71,I,VS1,61.6,56,2965,5.71,5.75,3.53
0.71,I,VS1,61.3,57,2965,5.73,5.76,3.52
0.71,I,VS1,61.5,56,2965,5.72,5.76,3.52
0.7,G,SI1,61.7,55,2965,5.7,5.73,3.53
0.7,G,SI1,60.9,56,2965,5.73,5.79,3.51
0.7,I,VVS1,61.8,56,2966,5.69,5.73,3.53
0.75,F,SI1,61.2,55,2966,5.87,5.92,3.61
0.82,F,SI2,60.9,57,2966,6.06,6.02,3.68
0.79,H,VS2,62,56,2967,5.91,5.93,3.67
0.31,G,SI2,61.4,55,558,4.39,4.37,2.69
0.24,G,VVS1,62.4,56,559,3.97,3.99,2.48
0.24,G,VVS1,62.1,56,559,3.97,4,2.47
0.24,G,VVS1,62.2,56,559,4,4.04,2.5
0.24,G,VVS1,62,55,559,4.01,4.03,2.49
0.24,G,VVS1,62,56,559,3.97,4.01,2.47
0.32,E,SI1,61.9,55,559,4.4,4.43,2.73
0.32,E,SI1,61,56,559,4.41,4.45,2.7
0.24,G,IF,61.7,56,559,3.99,4.01,2.47
0.24,G,IF,60.8,58,559,4.01,4.05,2.44
0.24,G,IF,61.8,55,559,3.99,4.02,2.47
0.24,G,IF,61.6,57,559,3.99,4.02,2.46
0.24,G,IF,61.3,57,559,4,4.03,2.46
0.32,G,VS1,62.3,55,559,4.39,4.41,2.74
0.32,G,VS1,61.8,55,559,4.42,4.45,2.74
0.32,G,VS2,61.6,54,560,4.4,4.43,2.72
0.36,F,SI1,61.6,56,560,4.57,4.62,2.83
0.41,I,SI1,61.7,55,561,4.77,4.8,2.95
0.32,H,VS1,61.5,57,561,4.4,4.42,2.71
0.9,G,SI2,62.4,57,2968,6.16,6.13,3.84
0.8,G,VS2,61.2,57,2969,6.02,6.07,3.7
0.78,H,VS2,61.6,56,2970,5.94,5.91,3.64
0.76,G,VS1,59.4,57,2972,5.99,6.03,3.57
0.7,G,VS1,61.7,56,2972,5.64,5.71,3.5
0.75,G,VS1,62.3,57,2973,5.83,5.86,3.64
0.77,D,SI2,60.6,56,2973,5.9,5.95,3.59
0.7,E,VS1,60.5,56,2973,5.74,5.79,3.49
0.82,F,SI1,62.6,57,2974,5.96,6.02,3.75
0.57,F,IF,61.8,54,2974,5.33,5.35,3.3
0.71,G,VS2,59.5,57,2974,5.81,5.8,3.46
0.8,F,SI1,62.8,54,2975,5.9,5.97,3.74
0.83,H,VS2,61.3,54,2975,6.1,6.06,3.73
0.79,F,SI1,62.5,57,2976,5.88,5.92,3.69
0.72,E,SI1,61,56,2976,5.82,5.85,3.56
0.91,I,SI2,63,54,2976,6.17,6.12,3.86
0.81,F,SI1,61.9,57,2977,5.98,6.01,3.71
0.54,F,VVS1,61.6,55,2977,5.28,5.27,3.25
0.71,G,VVS2,62.5,58,2978,5.7,5.73,3.57
0.7,E,VS1,61.3,54,2978,5.77,5.83,3.54
0.8,E,SI2,61,55,2978,6,6.03,3.67
0.76,E,SI2,62.1,56,2978,5.85,5.88,3.64
0.72,H,VVS1,59.9,59,2979,5.76,5.82,3.47
0.7,E,VS2,61.7,56,2979,5.74,5.71,3.53
0.7,E,VS2,61.5,57,2980,5.67,5.78,3.52
0.7,E,VS2,62.2,55,2981,5.67,5.71,3.54
0.91,I,SI2,61.6,57,2981,6.24,6.23,3.84
0.71,G,VVS1,61.7,57,2982,5.7,5.75,3.53
0.71,E,VS2,59.5,57,2982,5.86,5.83,3.48
0.74,E,VS2,62.7,54,2984,5.8,5.77,3.63
0.75,E,SI1,62.2,57,2985,5.82,5.86,3.63
0.8,I,VS1,61.9,54.1,2986,5.92,5.98,3.69
0.82,I,VS1,61.6,57,2986,6,6.05,3.71
0.84,G,SI2,62,56,2986,6.02,6.05,3.74
0.7,G,VS1,61.3,59,2987,5.68,5.7,3.49
0.74,D,SI1,61.5,56,2987,5.8,5.84,3.58
0.76,I,IF,61.6,55,2988,5.92,5.89,3.64
0.72,F,VS2,62.1,54,2989,5.76,5.8,3.59
0.75,G,VS2,60.6,55,2991,5.91,5.93,3.59
0.7,D,VS2,60.3,60,2991,5.71,5.76,3.46
0.75,H,VVS2,62,55.1,2992,5.83,5.85,3.62
0.7,G,VVS2,63,55,2993,5.65,5.69,3.57
0.7,F,VS1,62.4,55,2993,5.65,5.7,3.54
0.75,E,SI1,61.1,57,2993,5.83,5.86,3.57
0.72,D,SI1,61.1,59,2993,5.76,5.8,3.53
0.73,D,SI1,61.4,56,2995,5.78,5.82,3.56
0.7,G,VS1,60.9,56,2995,5.76,5.8,3.52
0.77,D,SI1,61.4,56,2996,5.9,5.93,3.63
0.74,I,VS2,61.9,55,2997,5.8,5.83,3.6
0.72,H,SI1,61.1,56,2997,5.78,5.8,3.54
0.7,D,VS2,62.8,57,2998,5.69,5.75,3.59
0.72,H,VS1,61.4,56,2998,5.79,5.81,3.56
0.7,F,VS1,61.6,57,2998,5.7,5.73,3.52
0.71,F,SI1,61.9,56,2999,5.69,5.74,3.54
0.77,E,SI1,62.5,56,3000,5.87,5.91,3.68
0.9,I,SI2,62,56,3001,6.16,6.2,3.83
0.6,G,VVS1,62.1,56,3001,5.42,5.43,3.37
0.72,G,VVS2,61.6,55,3002,5.78,5.77,3.56
0.76,E,SI1,61.5,56,3003,5.89,5.91,3.63
0.81,F,SI1,61.8,55,3004,6.04,6,3.72
0.7,H,VS1,61.7,55,3004,5.69,5.72,3.52
0.61,E,VS1,61.3,54,3004,5.53,5.5,3.38
0.78,G,SI1,60.6,57,3004,5.95,5.97,3.61
0.72,F,SI1,62.3,56,3004,5.77,5.79,3.6
0.55,F,VVS1,61.2,54,3005,5.3,5.35,3.26
0.72,I,VS1,60.4,56,3005,5.8,5.86,3.52
0.73,H,VVS1,61.6,57,3005,5.81,5.78,3.57
0.71,I,VVS2,60.7,57,3007,5.76,5.8,3.51
0.71,I,VVS2,60.4,57,3007,5.78,5.81,3.5
0.71,G,SI1,61.3,55,3007,5.73,5.79,3.53
0.71,G,SI1,61.6,55,3007,5.72,5.78,3.54
0.71,G,SI1,61.9,56,3007,5.73,5.76,3.55
0.71,G,SI1,61.6,57,3007,5.73,5.76,3.54
0.71,G,SI1,61.4,56,3007,5.72,5.77,3.53
0.76,D,SI1,61.2,57,3007,5.88,5.91,3.61
0.61,G,VVS1,61.2,56,3008,5.46,5.48,3.35
0.7,F,VS2,61.3,57,3008,5.7,5.76,3.51
0.83,F,SI1,62.1,57,3010,6,6.02,3.73
0.8,I,VS1,60.7,59,3010,5.98,6.02,3.64
0.8,D,SI1,62.2,57,3011,5.89,5.85,3.65
0.61,E,VVS2,62,54,3011,5.43,5.47,3.38
0.7,F,VS2,61.9,55,3011,5.7,5.74,3.54
0.7,F,VS2,61.8,57,3011,5.67,5.75,3.53
0.7,F,VS2,62.7,55,3011,5.66,5.69,3.56
0.7,F,VS2,61.4,58,3011,5.7,5.73,3.51
0.77,D,SI2,62.3,55,3011,5.9,5.85,3.66
0.75,H,SI1,61.9,55,3011,5.82,5.85,3.61
0.75,H,SI1,61.9,56,3011,5.81,5.85,3.61
0.82,E,SI2,62.2,57,3012,6,5.97,3.72
0.72,G,VS2,61.7,56,3012,5.74,5.78,3.55
0.72,E,SI1,61,57,3012,5.77,5.8,3.53
0.72,E,SI1,60.3,55,3012,5.85,5.89,3.54
0.71,F,VS1,61.1,57,3013,5.76,5.82,3.54
0.81,E,SI2,61.8,56,3013,6,5.97,3.7
0.81,E,SI2,60.1,57,3013,6.07,6.1,3.66
0.78,E,SI1,62.7,55,3014,5.9,5.87,3.69
0.71,H,VVS1,61.8,56,3014,5.7,5.75,3.54
0.78,H,VVS2,61.7,55,3015,5.9,5.94,3.65
0.81,E,SI2,61,56,3015,5.99,6.05,3.67
0.7,E,VS1,62.7,57,3016,5.65,5.7,3.56
0.76,H,VS2,61.9,55,3016,5.85,5.88,3.64
0.9,H,SI2,62.8,55,3016,6.18,6.11,3.86
0.7,G,VS1,61.1,56,3017,5.72,5.74,3.5
0.71,F,VVS2,62.6,56,3018,5.7,5.65,3.55
0.72,H,VS2,61.2,57,3018,5.79,5.77,3.54
0.71,D,VS2,60.4,53,3020,5.81,5.85,3.52
0.65,E,VVS2,62.1,57,3023,5.55,5.6,3.46
0.85,G,SI1,61.6,55,3023,6.09,6.11,3.76
0.59,E,VVS2,61.8,57,3026,5.35,5.4,3.32
0.71,E,VS2,62.3,56,3026,5.7,5.73,3.56
0.83,H,VS2,61.3,54,3027,6.06,6.1,3.73
0.8,H,VS2,62.1,54,3030,5.96,5.99,3.71
0.74,H,VS1,61.6,55,3030,5.79,5.83,3.58
0.55,F,VVS1,61.2,54,3032,5.35,5.3,3.26
0.73,G,VS1,61.6,57,3033,5.76,5.79,3.56
0.76,E,SI1,62.5,57,3033,5.8,5.82,3.63
0.52,E,IF,61.1,57,3033,5.17,5.21,3.17
0.91,I,SI2,61.6,57,3034,6.23,6.24,3.84
0.7,G,VS1,61.4,57,3034,5.7,5.73,3.51
0.71,E,VS2,59.5,57,3035,5.83,5.86,3.48
0.72,G,VS1,62.4,59,3035,5.71,5.74,3.57
0.78,D,SI1,62.4,57,3035,5.87,5.89,3.67
0.71,D,SI1,60.6,57,3035,5.82,5.72,3.5
0.74,E,VS2,62.6,56,3036,5.73,5.81,3.61
0.61,D,VVS2,62.4,58,3036,5.38,5.42,3.37
0.78,F,SI1,61,55,3036,6,5.96,3.65
0.32,G,VS2,61.4,56,561,4.37,4.39,2.69
0.32,G,VS2,61.4,55,561,4.4,4.46,2.72
0.32,G,VS2,59.8,57,561,4.43,4.46,2.66
0.32,G,VS2,61.7,57,561,4.38,4.4,2.71
0.32,G,VS2,61.8,57,561,4.37,4.4,2.71
0.32,G,VS2,61.8,55,561,4.41,4.42,2.73
0.32,G,VS2,61.6,57,561,4.39,4.41,2.71
0.32,H,VS1,61.9,55,561,4.4,4.42,2.73
0.32,H,VS1,60.2,56,561,4.44,4.49,2.69
0.72,E,SI1,62.2,58,3037,5.72,5.75,3.57
0.76,H,VS2,61.4,57,3038,5.85,5.88,3.6
0.7,H,VS2,61.5,56,3038,5.71,5.73,3.52
0.73,E,SI1,62.2,56,3038,5.76,5.79,3.59
0.73,G,VS1,61.8,57,3041,5.78,5.81,3.58
0.71,F,VS1,62.7,57,3041,5.66,5.7,3.56
0.71,F,VS1,61.7,55,3041,5.73,5.77,3.55
0.71,G,VVS2,62.5,57,3042,5.73,5.7,3.57
0.81,I,SI1,61.3,56,3043,6.27,6.23,3.83
0.83,G,SI1,62.1,57,3044,6.03,5.95,3.72
1.14,J,SI1,60.2,57,3045,6.81,6.71,4.07
0.75,E,SI1,60.8,56,3045,5.91,5.89,3.59
0.93,I,SI2,62.3,57,3047,6.22,6.2,3.87
0.72,G,SI1,61.8,56,3048,5.7,5.76,3.55
0.9,J,VS1,62.6,55,3048,6.13,6.11,3.83
0.75,E,SI1,61.4,55,3049,5.8,5.86,3.58
0.66,D,VVS2,61.6,57,3049,5.64,5.57,3.45
0.83,E,SI2,61.9,53,3049,6.08,6.04,3.75
0.76,H,SI1,61.3,55,3050,5.87,5.93,3.62
0.76,H,SI1,61.4,55,3050,5.82,5.9,3.6
0.81,E,SI2,62.1,57,3050,5.97,5.91,3.69
0.77,F,VS2,61.2,57,3052,5.93,5.97,3.64
0.71,E,VS2,60.9,56,3053,5.77,5.83,3.53
0.81,F,SI2,62.3,54,3053,5.94,5.98,3.72
0.78,E,SI2,61,56,3053,5.92,5.98,3.63
0.75,E,SI1,61.3,57,3053,5.84,5.91,3.6
0.79,E,SI1,62.1,54,3053,5.96,5.92,3.69
0.61,E,VVS2,60.8,56,3056,5.5,5.47,3.34
0.78,G,SI1,61.7,56,3056,5.9,5.93,3.65
0.76,E,SI1,62.4,54,3056,5.84,5.86,3.65
0.57,F,VVS1,61.1,55,3057,5.36,5.44,3.3
0.71,G,SI1,61.5,55,3061,5.75,5.79,3.55
0.72,D,SI1,61.5,56.5,3062,5.76,5.79,3.55
0.7,F,VS2,61.4,56,3064,5.72,5.75,3.52
0.7,F,VS2,61.6,55,3064,5.72,5.75,3.53
0.8,F,SI2,61.4,56,3064,5.99,5.93,3.66
0.7,G,VS1,61.5,56,3065,5.7,5.75,3.52
0.65,H,IF,61.5,55,3065,5.6,5.62,3.45
0.77,I,VS1,61.4,56,3066,5.9,5.93,3.63
0.71,F,VS1,62,57,3066,5.7,5.75,3.55
0.71,F,VS1,62.1,57,3066,5.73,5.76,3.57
0.8,F,SI2,62.5,56,3066,5.94,5.99,3.73
0.8,F,SI2,61.8,59,3066,5.94,5.96,3.68
0.78,E,SI1,62.7,55,3067,5.87,5.9,3.69
0.7,E,VS2,62.6,56,3068,5.65,5.69,3.55
0.82,I,VS1,61.6,56,3071,6.05,6.01,3.72
0.7,G,VVS1,61.6,55,3073,5.72,5.75,3.53
0.75,G,VS2,61.6,55,3073,5.86,5.89,3.62
0.71,E,VS2,62.2,57,3073,5.69,5.73,3.55
0.77,H,VS1,61.4,55,3074,5.89,5.93,3.63
0.72,H,VVS1,62.2,57,3075,5.72,5.75,3.57
0.76,I,VS2,61.7,56,3075,5.87,5.9,3.63
0.76,D,SI1,62.8,57,3075,5.81,5.85,3.66
0.79,E,SI1,62.9,55,3075,5.93,5.86,3.71
0.73,E,VS2,62.7,56,3077,5.75,5.8,3.62
0.76,E,VS2,61.3,56,3079,5.79,5.83,3.56
1,H,I1,61.3,57,3080,6.41,6.44,3.94
0.71,H,VS2,61.8,55,3080,5.75,5.78,3.56
0.71,H,VS2,61.8,55,3080,5.73,5.75,3.55
0.75,F,VS2,62.1,57,3081,5.8,5.82,3.61
0.79,F,SI1,62,55,3081,5.93,5.95,3.68
0.71,E,VS1,62.2,57,3081,5.74,5.7,3.56
0.6,E,VVS1,62.5,53.7,3082,5.35,5.43,3.38
0.6,E,VVS1,62,53.7,3082,5.4,5.44,3.36
0.8,F,SI1,61,56,3082,6.05,5.98,3.67
0.53,E,VVS1,61.8,55,3084,5.19,5.24,3.22
0.61,E,VVS1,62.2,56,3084,5.43,5.47,3.39
0.85,G,SI1,62,54,3084,6.08,6.11,3.78
0.81,H,VS2,61.6,56,3084,6.03,5.98,3.7
0.72,F,VS1,62.4,56,3084,5.76,5.72,3.58
0.75,E,VS1,61.8,55,3086,5.85,5.87,3.62
0.76,E,SI1,62.4,57,3087,5.83,5.87,3.65
0.74,D,VS2,61.9,56,3087,5.84,5.79,3.6
0.77,H,SI1,61.3,56,3089,5.87,5.91,3.61
0.73,G,SI1,61.4,57,3089,5.74,5.79,3.54
0.73,G,SI1,60.9,57,3089,5.81,5.85,3.55
0.73,G,SI1,60.6,57,3089,5.84,5.87,3.55
0.73,G,SI1,61.9,55,3089,5.76,5.8,3.58
0.73,G,SI1,61.2,57,3089,5.79,5.86,3.56
0.73,G,SI1,61.7,57,3089,5.78,5.81,3.57
0.71,D,VS1,62.5,57,3090,5.71,5.68,3.56
0.58,F,VVS1,61.7,55,3090,5.36,5.39,3.31
0.87,F,SI2,62.2,56,3090,6.03,6.13,3.78
0.72,E,VS2,60.8,57,3091,5.79,5.82,3.53
0.7,D,VS2,61.6,58,3092,5.66,5.7,3.5
0.7,D,VS2,62.3,55,3092,5.67,5.7,3.54
0.7,E,VS2,62,57,3093,5.68,5.71,3.53
0.7,D,VS1,61.9,57,3093,5.69,5.72,3.53
0.72,E,VVS2,62.1,57,3093,5.76,5.74,3.57
0.71,G,VVS2,62.5,57,3095,5.7,5.73,3.57
0.81,I,SI1,61.3,56,3097,6.23,6.27,3.83
0.52,E,VVS1,61.8,55,3097,5.19,5.2,3.21
0.53,D,VVS1,61.6,55,3097,5.21,5.27,3.23
0.72,D,VS2,61.8,57,3099,5.76,5.73,3.55
0.93,I,SI2,62.3,57,3101,6.2,6.22,3.87
0.74,F,VVS2,61.5,54,3101,5.84,5.86,3.6
0.81,E,SI2,62.1,55,3101,5.94,5.98,3.7
0.72,G,VS1,61.3,56,3102,5.77,5.82,3.55
0.9,J,SI1,62.6,54,3102,6.16,6.23,3.88
0.83,E,SI2,61.9,53,3103,6.04,6.08,3.75
0.66,D,VVS2,61.6,57,3103,5.57,5.64,3.45
0.71,E,VS2,62.2,56,3103,5.7,5.75,3.56
0.9,I,SI2,62.8,55,3104,6.19,6.14,3.87
0.78,I,VS1,61.9,56,3105,5.91,5.94,3.67
0.78,I,VS1,60.7,56,3105,5.97,6.03,3.64
0.9,J,VS2,59.8,56,3105,6.27,6.24,3.74
0.72,F,VS1,62.4,55,3105,5.78,5.75,3.6
0.79,E,SI1,62.1,54,3107,5.92,5.96,3.69
0.7,E,VS1,62.2,58,3107,5.62,5.69,3.52
0.32,I,VVS2,61.5,56,561,4.4,4.42,2.71
0.32,H,VS1,61.3,55,561,4.41,4.43,2.71
0.32,I,VVS2,62.6,54,561,4.37,4.41,2.75
0.32,G,VS2,61.8,57,561,4.38,4.42,2.72
0.32,G,VS2,60.3,57,561,4.43,4.46,2.68
0.32,E,SI1,61.9,56,561,4.39,4.43,2.73
0.77,F,SI1,61.5,56,3108,5.89,5.95,3.64
0.81,E,SI1,62.4,57,3109,5.92,5.97,3.71
0.8,H,VS1,63.1,58,3111,5.89,5.96,3.74
0.71,E,VS2,61.6,57,3112,5.71,5.79,3.54
0.82,I,VS1,61.3,57,3113,6.02,6.07,3.7
0.76,G,VS2,61.7,55,3114,5.86,5.91,3.63
0.77,G,VS2,62.1,56,3114,5.85,5.88,3.64
0.93,G,SI2,61,54,3114,6.35,6.32,3.87
0.71,F,VS2,61.2,56,3116,5.77,5.79,3.54
0.85,G,SI1,60.4,56,3118,6.26,6.17,3.75
0.87,H,VS2,61.7,57,3118,6.14,6.09,3.77
0.7,F,SI1,61.9,55,3119,5.7,5.74,3.54
0.7,F,SI1,61.2,55,3119,5.74,5.76,3.52
0.75,E,VS2,62,56,3120,5.82,5.85,3.62
0.77,G,VS1,62.4,54,3121,5.93,5.89,3.69
0.86,I,VS2,62.1,57,3121,6.1,6.07,3.78
0.72,H,VS2,61.7,56,3122,5.74,5.77,3.56
0.72,H,VS2,60.1,56,3122,5.85,5.88,3.52
0.7,G,VVS1,62.3,57,3123,5.61,5.65,3.51
0.71,F,VS2,61.8,56.2,3123,5.7,5.75,3.53
0.71,G,VS1,60.9,56.6,3123,5.75,5.79,3.52
0.71,G,VS1,61.8,56.1,3123,5.72,5.74,3.54
0.82,G,SI1,60.7,57,3123,6.07,6.06,3.68
0.72,H,VVS1,61.4,56,3124,5.79,5.77,3.55
0.83,E,SI2,61.3,57,3125,6.02,6.05,3.7
0.52,E,VVS1,61.8,55,3125,5.2,5.19,3.21
0.72,G,VVS2,61.2,57,3126,5.72,5.81,3.53
0.57,D,VVS1,61.6,56,3126,5.33,5.35,3.29
0.73,G,VVS2,62.2,55,3127,5.77,5.74,3.58
0.73,G,VVS2,61.9,56,3127,5.81,5.75,3.58
0.71,E,SI1,61.1,57,3128,5.75,5.77,3.52
0.7,D,VS2,61.5,56,3129,5.7,5.74,3.52
0.75,E,SI2,62.6,55,3129,5.72,5.79,3.6
0.74,I,VVS2,61.3,57,3130,5.82,5.85,3.57
0.74,G,SI1,60.6,55,3130,5.87,5.93,3.57
0.74,G,SI1,61.9,55,3130,5.8,5.83,3.6
0.74,G,SI1,61.3,57,3130,5.81,5.83,3.57
0.82,E,SI2,62.6,55,3131,5.94,5.98,3.73
0.72,H,VS1,61.6,55,3133,5.76,5.8,3.56
0.82,G,SI1,61.8,55,3133,6.02,6.05,3.73
0.71,D,VS2,61.2,56,3135,5.76,5.78,3.53
0.71,D,VS2,60.4,57,3135,5.77,5.82,3.5
0.73,F,VS1,62.9,56,3135,5.71,5.77,3.61
0.75,E,VS2,60.2,57,3136,5.93,5.9,3.56
0.71,D,VS1,62.2,55,3136,5.74,5.71,3.56
1,H,I1,61.3,57,3136,6.44,6.41,3.94
0.8,F,SI1,61,56,3137,5.98,6.05,3.67
0.71,H,VVS1,61.1,56,3137,5.78,5.81,3.53
0.71,D,VS2,62.3,56,3137,5.68,5.72,3.55
0.72,G,VVS2,62.4,57,3139,5.71,5.76,3.58
0.54,D,VVS1,61.4,58,3139,5.28,5.25,3.23
0.73,F,VS1,61.1,57,3140,5.8,5.89,3.57
0.7,G,VS1,61.2,57,3140,5.7,5.74,3.5
0.73,D,SI1,62.4,53,3140,5.82,5.79,3.62
0.7,E,VS2,61.9,56,3142,5.69,5.72,3.53
1.02,H,SI2,58.8,57,3142,6.61,6.55,3.87
0.83,E,SI2,61,57,3143,6.06,6.13,3.72
0.7,H,VS2,61.2,56,3145,5.72,5.75,3.51
0.7,H,VS2,61.2,57,3145,5.73,5.77,3.52
0.71,E,VS2,60.1,59,3145,5.79,5.83,3.49
0.7,G,SI1,61.6,55,3145,5.71,5.76,3.53
0.72,E,VS2,60.6,57,3145,5.85,5.83,3.54
0.71,H,IF,61.2,56,3146,5.74,5.79,3.53
0.81,F,SI1,61.2,57,3146,6,6.05,3.69
0.78,E,SI1,62.1,58,3146,5.86,5.9,3.65
1.06,I,SI2,62.8,55,3146,6.51,6.46,4.07
0.77,G,VS1,62.2,56,3148,5.9,5.85,3.66
1.02,I,VS2,62.8,57,3148,6.45,6.39,4.03
0.75,E,VS2,61.7,56,3150,5.86,5.84,3.61
0.72,F,VS2,61.3,56,3151,5.78,5.8,3.55
0.75,D,SI1,62,58,3152,5.81,5.84,3.61
0.8,H,VS2,60.6,56,3153,6.03,6.08,3.67
0.71,D,VS2,62,57,3153,5.69,5.73,3.54
0.58,D,VVS1,61.6,60,3154,5.34,5.35,3.29
0.73,G,VS2,61.7,56,3154,5.79,5.81,3.58
0.77,G,VS2,61.7,55,3154,5.87,5.9,3.63
0.7,F,VS1,61.2,58,3154,5.7,5.73,3.5
0.7,F,VS1,61.7,55,3154,5.72,5.76,3.54
0.8,D,SI2,61.9,54,3154,6,5.95,3.7
0.64,E,VVS2,62.1,53,3157,5.51,5.54,3.43
0.77,D,SI1,62.3,56,3158,5.84,5.87,3.65
0.78,E,VS2,62.1,54,3159,5.92,5.94,3.68
0.7,F,VVS2,62,57,3160,5.68,5.74,3.54
0.9,J,VS2,61.3,57,3160,6.16,6.24,3.8
0.81,D,SI2,61.9,54,3160,5.96,5.99,3.7
0.63,E,VVS1,62.4,56,3161,5.48,5.52,3.43
0.71,D,VS2,62.5,55,3161,5.74,5.71,3.58
0.7,F,VS1,61,58,3162,5.74,5.76,3.51
0.79,F,SI1,61.3,56,3163,5.96,6.01,3.67
0.73,H,VS2,61.4,55,3164,5.79,5.82,3.56
0.73,H,VS2,61,56,3164,5.83,5.88,3.57
0.7,G,VVS1,62.8,57,3165,5.63,5.68,3.55
0.71,G,VVS1,62.1,56,3167,5.72,5.84,3.59
0.72,H,VS1,61.8,55,3167,5.78,5.81,3.58
0.7,E,VS1,62.6,55,3167,5.66,5.69,3.55
0.79,H,SI1,61.4,56,3167,5.93,5.96,3.65
0.85,E,SI1,61.8,54,3167,6.1,6.14,3.78
0.7,H,IF,62.2,55,3167,5.68,5.71,3.54
1.08,F,I1,61.8,56,3168,6.64,6.62,4.1
1.23,H,I1,61.6,55,3168,6.92,6.87,4.25
0.79,F,SI1,61.2,56,3169,5.96,6.01,3.66
0.77,F,SI1,61.4,55,3169,5.93,5.95,3.65
0.92,J,SI1,62.3,56,3170,6.24,6.29,3.9
0.76,E,SI1,61.8,57,3170,5.84,5.87,3.62
0.75,E,SI1,62.1,55,3170,5.81,5.85,3.62
0.74,F,VS1,62.3,56,3170,5.79,5.76,3.6
0.74,F,VS1,61.7,56,3170,5.83,5.78,3.58
0.74,F,VS1,62.3,57,3170,5.79,5.77,3.6
0.74,F,VS2,62.1,56,3171,5.79,5.83,3.61
0.83,H,VS2,61.6,55,3171,6.04,6.08,3.73
0.78,G,VS2,62.2,57,3171,5.87,5.9,3.66
0.75,G,SI1,61.8,55,3171,5.81,5.84,3.6
0.83,G,SI1,61.8,55,3171,6.05,6.09,3.75
0.79,E,SI1,60.3,56,3171,5.99,6.05,3.63
1.03,H,I1,61.5,57,3172,6.48,6.52,4
1.03,H,SI2,62.4,57,3172,6.43,6.36,4
0.7,G,VS2,62.7,54,3172,5.65,5.7,3.65
0.7,E,VS2,62.2,55,3172,5.64,5.67,3.52
0.8,D,SI2,61.5,58,3173,5.97,6,3.68
0.7,H,VVS1,60.2,57,3175,5.78,5.82,3.49
0.9,J,VS1,62.5,55,3175,6.18,6.14,3.85
0.77,G,VS1,62.4,54,3176,5.89,5.93,3.69
0.32,F,SI2,61.7,56,561,4.41,4.44,2.73
0.32,G,VS2,62,57,561,4.39,4.41,2.73
0.32,H,VS1,61.8,55,561,4.41,4.42,2.73
0.32,G,VS2,61.5,57,561,4.4,4.41,2.71
0.32,G,VS2,61.4,57,561,4.39,4.4,2.7
0.32,G,VS2,62,57,561,4.37,4.4,2.72
0.32,E,SI1,61.8,55,561,4.42,4.45,2.74
0.32,H,VS1,61.1,56,561,4.44,4.46,2.72
0.32,G,VS2,62.5,56,561,4.38,4.42,2.75
0.32,G,VS2,61.8,55,561,4.41,4.43,2.73
0.31,G,VS2,61.7,55,562,4.37,4.39,2.7
0.7,E,VS2,61.1,56,3176,5.73,5.76,3.51
0.72,D,SI2,60.5,57,3176,5.82,5.89,3.54
0.74,D,VS2,61.1,54,3177,5.86,5.89,3.59
0.74,H,VS2,62.2,55,3178,5.83,5.81,3.62
0.72,G,VVS2,62.6,56,3179,5.7,5.74,3.58
0.72,D,VS2,60.8,56,3179,5.8,5.84,3.54
0.72,D,VS2,62.1,57,3179,5.69,5.75,3.55
0.72,D,VS2,62.8,57,3179,5.68,5.73,3.58
0.72,H,VVS1,60.8,58,3180,5.77,5.8,3.52
0.72,H,VVS1,61.8,55,3180,5.74,5.78,3.56
0.72,H,VVS1,61.5,57,3180,5.74,5.76,3.54
0.63,E,VVS1,61.1,58,3181,5.49,5.54,3.37
0.92,J,SI1,61.7,57,3181,6.21,6.26,3.85
0.8,I,VVS1,61.7,56,3181,5.98,5.92,3.67
0.73,D,VS2,62.1,56,3182,5.77,5.8,3.59
0.73,G,VVS2,61.9,56,3183,5.74,5.81,3.61
0.73,G,VVS2,62.2,55,3183,5.74,5.77,3.58
0.85,H,SI1,60.8,57,3183,6.13,6.18,3.74
0.76,G,VS2,61.5,55,3183,5.92,5.88,3.63
0.78,G,VS2,61.7,55,3184,5.94,5.89,3.65
