carat,color,clarity,depth,table,price,x,y,z
0.93,J,VS1,60.3,58,3062,6.37,6.31,3.82
0.76,E,VS2,61.7,62,3064,5.85,5.82,3.6
0.62,E,VVS1,61.9,59,3073,5.62,5.5,3.44
1.03,G,I1,60.8,57,3073,6.55,6.51,3.97
0.71,D,VS2,60.3,62,3077,5.76,5.69,3.45
0.72,E,VS2,62.5,59,3078,5.7,5.73,3.57
0.83,D,SI2,62.7,56,3078,6.01,5.98,3.76
1,H,SI2,59.4,60,3080,6.49,6.4,3.83
1,H,SI2,62.8,60,3080,6.46,6.34,4.02
0.82,F,SI1,61.1,60,3080,6.02,5.96,3.66
0.71,F,VS1,58.6,62,3082,5.88,5.82,3.43
0.86,H,VS2,61.3,59,3082,6.17,6.1,3.76
0.8,F,SI1,60.1,58,3082,6.07,6.05,3.64
0.8,D,SI2,61.1,58,3082,5.94,5.9,3.62
0.92,F,SI2,62.1,60,3083,6.21,6.26,3.87
1.01,H,SI2,59.4,62,3083,6.47,6.43,3.83
0.81,I,VVS2,62.9,59,3084,5.95,5.84,3.71
0.9,E,SI2,60.7,61,3084,6.22,6.16,3.76
0.9,E,SI2,59.5,61,3084,6.3,6.24,3.73
0.9,E,SI2,63,57,3084,6.08,6.05,3.82
0.81,G,VS2,61.2,60,3084,6,5.99,3.67
0.84,E,SI2,59.2,59,3086,6.19,6.14,3.65
0.79,F,VS2,60.7,60,3089,5.95,5.97,3.62
0.71,D,VS1,58.1,62,3090,5.89,5.84,3.41
0.92,J,VS2,60.9,62,3091,6.31,6.26,3.83
1.2,G,I1,60.3,58,3091,6.82,6.77,4.1
0.8,E,SI1,62.9,60,3091,5.89,5.87,3.7
0.94,F,SI2,62.3,59,3095,6.32,6.23,3.91
0.9,H,SI1,62.4,56,3095,6.13,6.05,3.8
0.91,F,SI2,62.1,56,3096,6.26,6.21,3.87
0.81,F,SI1,60.3,59,3097,5.98,6.05,3.63
0.94,G,SI2,63,59,3099,6.16,6.1,3.86
0.71,E,VS2,62.2,59,3101,5.79,5.76,3.59
0.78,D,SI1,61.8,59,3103,5.93,5.88,3.65
0.7,F,VVS2,62.6,59,3105,5.66,5.62,3.53
0.9,H,SI2,62.4,61,3105,6.11,6.03,3.79
0.75,D,SI1,58.9,60,3105,5.99,5.97,3.52
0.7,G,VVS1,61.2,56,3105,5.75,5.68,3.5
0.9,H,SI2,59.6,59,3105,6.38,6.24,3.76
0.72,F,VVS2,61.6,59,3105,5.78,5.72,3.54
0.32,G,VS2,61,59,561,4.42,4.46,2.71
0.32,H,VS1,61.3,60,561,4.33,4.38,2.67
0.32,G,VS2,62.3,60,561,4.37,4.4,2.73
0.32,G,VS2,62,58,561,4.33,4.38,2.7
0.32,G,VS2,62.6,59,561,4.33,4.36,2.72
0.32,G,VS2,62.6,60,561,4.33,4.36,2.72
0.32,H,VS1,60.6,60,561,4.4,4.44,2.68
0.32,E,SI1,60.2,60,561,4.39,4.44,2.66
0.32,G,VS2,62.1,60,561,4.34,4.39,2.71
0.32,I,VVS2,61.9,59,561,4.35,4.38,2.7
0.32,H,VS1,62.4,58,561,4.35,4.4,2.73
0.32,G,VS2,61.5,58,561,4.35,4.4,2.69
0.32,G,VS2,61.5,60,561,4.4,4.42,2.71
0.32,E,SI1,61.9,59,561,4.36,4.39,2.71
0.76,E,VS2,63,59,3107,5.79,5.76,3.64
0.76,E,VS2,60.3,60,3107,5.97,5.94,3.59
0.81,H,VS1,61.7,58,3107,5.98,5.95,3.68
0.74,E,VS2,62.4,59,3108,5.77,5.73,3.59
0.75,E,VS2,59.9,61,3108,5.97,5.91,3.56
0.7,F,VVS1,61.9,59,3109,5.67,5.6,3.49
0.79,D,SI1,61.4,59,3112,5.89,5.96,3.64
0.84,F,SI1,59,59,3115,6.18,6.13,3.63
1.08,H,I1,61.7,59,3118,6.54,6.59,4.05
1.02,J,SI2,62.3,58,3119,6.42,6.37,3.98
0.9,I,SI1,61.8,58,3121,6.26,6.2,3.85
0.9,I,SI1,62.1,59,3121,6.19,6.15,3.83
0.93,J,VS2,61.1,59,3125,6.34,6.32,3.87
0.73,E,VS2,61.9,57,3127,5.79,5.75,3.57
0.74,E,VS1,60,57,3133,5.94,5.89,3.55
0.81,D,SI1,60.7,58,3135,6.07,5.99,3.66
0.7,F,VVS2,62.6,59,3136,5.66,5.62,3.53
0.8,G,VS2,59.6,59,3136,6.09,6,3.6
1,E,I1,62.3,58,3136,6.38,6.33,3.96
1,G,SI2,62.5,59,3136,6.41,6.33,3.98
0.72,H,VVS1,61.4,58,3137,5.75,5.78,3.54
1.02,H,I1,62.5,60,3141,6.39,6.41,4
0.9,J,SI1,60.4,59,3141,6.27,6.24,3.78
1,G,SI2,59.1,59,3142,6.55,6.48,0
1,G,SI2,61.5,56,3142,6.49,6.44,3.97
0.9,I,VS1,60.7,58,3145,6.3,6.19,3.79
0.74,G,VVS1,61.2,59,3145,5.84,5.79,3.56
0.78,D,SI1,60.9,55,3145,6,5.93,3.63
1.03,J,SI2,62.2,59,3149,6.42,6.4,3.99
0.75,E,VS2,61.8,58,3150,5.85,5.83,3.61
1.22,J,SI2,62.6,59,3156,6.79,4.24,3.76
1.06,F,I1,60.3,58,3158,6.59,6.56,3.96
0.82,D,SI2,61.7,56,3159,6.01,5.99,3.7
0.71,D,VS2,62.4,59,3161,5.73,5.68,3.56
0.71,D,VS2,59.2,59,3161,5.86,5.8,3.45
0.92,H,SI1,60.7,59,3165,6.34,6.25,3.82
1.01,H,I1,58.1,59,3167,6.66,6.6,0
0.72,F,VS1,62.2,57,3167,5.74,5.67,3.55
0.74,F,VS1,61.7,57,3170,5.85,5.79,3.59
1.03,H,I1,61.1,60,3172,6.46,6.51,3.96
1.01,G,SI2,60.1,58,3173,6.54,6.39,3.89
0.92,H,SI2,60.4,59,3174,6.36,6.33,3.83
0.7,E,VS1,62.9,61,3175,5.65,5.57,3.53
0.9,G,SI2,61.9,61,3175,6.13,6.06,3.77
0.9,J,VS1,62.3,56,3175,6.23,6.19,3.87
0.32,G,VS2,62.5,58,561,4.36,4.38,2.73
0.32,I,VVS2,62.1,59,561,4.35,4.38,2.71
0.32,G,VS2,60.8,59,561,4.41,4.44,2.69
0.32,G,VS2,61.1,58,561,4.42,4.45,2.71
0.32,E,SI1,62.3,58,561,4.37,4.4,2.73
0.32,G,VS2,61.5,60,561,4.36,4.39,2.69
0.32,G,VS2,60.7,58,561,4.38,4.42,2.67
0.32,G,VS2,61.5,59,561,4.4,4.42,2.71
0.32,G,VS2,61.2,59,561,4.38,4.41,2.69
0.91,H,SI1,62.2,56,3180,6.23,6.18,3.86
0.95,G,SI2,62.6,58,3181,6.22,6.18,3.88
0.95,G,SI2,59.8,60,3181,6.36,6.34,3.8
1.11,I,I1,61.8,59,3183,6.65,6.58,4.09
0.7,D,VS1,60.9,60,3183,5.75,5.71,3.49
0.72,G,IF,60.1,58,3185,5.89,5.86,3.53
0.96,J,SI1,62.9,59,3187,6.3,6.22,3.94
1.01,J,VS2,62.4,60,3190,6.45,6.35,3.99
0.89,G,SI1,61.1,58,3190,6.24,6.17,3.79
0.92,I,SI1,62.9,60,3190,6.18,6.13,3.87
0.76,E,VS2,60.1,59,3192,6.01,5.97,3.6
0.81,G,VS2,61.4,60,3193,6.02,5.99,3.69
0.81,G,VS2,62.9,58,3193,5.94,5.88,3.72
0.54,D,VVS1,61.4,57.5,3194,5.25,5.28,3.23
0.83,F,SI1,62,59,3198,6.04,5.99,3.73
0.7,E,VS2,61,59,3199,5.74,5.7,3.49
1.02,H,I1,62.5,60,3199,6.41,6.39,4
0.7,F,VVS1,63,60,3204,5.62,5.59,3.53
1.11,H,I1,61,59,3205,6.61,6.67,4.05
0.9,D,SI2,62.7,59,3205,6.2,6.14,3.87
0.9,D,SI2,59,61,3205,6.32,6.28,3.72
0.72,D,VS2,60.6,57,3205,5.82,5.79,3.52
0.75,E,VS2,61.8,58,3206,5.83,5.85,3.61
0.7,D,VVS2,61.5,60,3210,5.71,5.64,3.49
0.9,F,SI2,62.6,62,3210,6.06,6.01,3.78
0.9,F,SI2,61.9,62,3210,6.12,6.07,3.77
0.73,F,VS1,60.7,61,3211,5.79,5.75,3.5
0.77,F,VS1,59.5,58,3211,5.96,5.94,3.54
0.82,E,SI1,61.2,61,3211,5.98,5.95,3.65
0.81,E,SI1,60.8,59,3213,5.99,5.95,3.63
0.7,D,VS1,62.9,59,3214,5.72,5.66,3.58
0.96,G,SI2,62.7,60,3215,6.29,6.11,3.89
1.1,J,SI2,60,58,3216,6.77,6.66,4.03
0.71,D,VS2,59.2,59,3217,5.8,5.86,3.45
0.77,F,VS2,62.1,59,3218,5.85,5.87,3.64
1.15,H,SI2,60.4,58,3220,6.8,6.75,4.09
0.82,I,IF,61.2,60,3224,6.03,5.99,3.68
1.01,H,SI1,62.9,58,3224,6.38,6.34,4
0.9,G,SI2,61.3,55,3226,6.18,6.12,3.77
0.8,D,SI1,59.4,55,3226,6.06,6.02,3.59
0.74,E,VS2,62.7,58,3228,5.77,5.72,3.6
0.7,D,VS1,61.6,60,3229,5.63,5.6,3.46
0.96,I,SI2,62.7,58,3229,6.24,6.2,3.9
0.79,E,VS2,59.4,60,3230,6.08,6.05,3.6
0.81,F,SI1,61,59,3230,6.01,5.99,3.66
0.7,G,VVS1,62.8,58,3234,5.68,5.62,3.55
0.77,E,VS2,60.5,59,3234,5.98,5.92,3.6
0.95,I,SI2,62.5,58,3237,6.3,6.24,3.92
0.85,G,VS2,61,58,3237,6.11,6.08,3.72
0.7,D,VS1,60.6,58,3239,5.73,5.75,3.48
0.9,G,SI2,62.1,58,3246,6.13,6.08,3.79
0.9,G,SI2,61.1,58,3246,6.22,6.18,3.79
0.9,I,VS2,62.8,61,3246,6.12,6.02,3.81
0.72,F,VVS2,61.1,58,3250,5.78,5.84,3.55
0.93,J,VS2,62.3,60,3250,6.3,6.23,3.9
0.73,D,VS2,59.8,58,3250,5.89,5.85,3.51
0.9,I,SI1,61.8,58,3251,6.21,6.19,3.83
0.77,E,VS1,60.8,56,3260,5.95,5.9,3.6
1.04,H,I1,61.6,61,3261,6.47,6.45,3.98
0.91,G,SI1,62.5,56,3262,6.3,6.18,3.9
1.11,H,I1,61,59,3263,6.67,6.61,4.05
0.7,E,VVS1,61.7,59,3265,5.67,5.71,3.51
0.81,H,VVS2,62.8,58,3266,5.92,5.89,3.71
0.81,D,SI1,62.4,59,3266,5.96,5.89,3.7
1.12,J,SI2,60.7,61,3266,6.71,6.64,4.05
0.81,G,VS1,62.3,56,3266,5.95,5.89,3.69
0.96,J,SI1,60.3,59,3269,6.4,6.36,3.85
0.81,E,SI1,60.8,59,3270,5.95,5.99,3.63
1.1,I,SI2,59.3,62,3271,6.75,6.7,3.99
0.9,I,VS2,58.4,62,3276,6.35,6.29,3.69
0.9,I,SI1,59.6,60,3276,6.37,6.24,3.76
1,J,SI1,62,62,3276,6.27,6.22,3.87
0.91,I,VS2,63,58,3282,6.15,6.07,3.85
0.92,F,SI2,58.1,58,3282,6.46,6.41,3.74
0.92,F,SI2,58.9,59,3282,6.38,6.35,3.75
0.74,E,VS2,62.7,58,3285,5.72,5.77,3.6
0.8,F,VS2,62.4,59,3285,5.92,5.85,3.67
0.8,F,VS2,59.7,58,3285,6.02,5.97,3.58
1.03,I,SI1,58.4,60,3288,6.6,6.58,3.85
0.77,E,VS2,60.5,59,3291,5.92,5.98,3.6
0.77,D,VS2,61.8,58,3291,5.84,5.81,3.6
0.9,I,VS2,63,59,3292,6.1,6.06,3.83
0.9,I,VS2,62.6,62,3292,6.13,6.04,3.81
1.05,E,I1,62.2,61,3293,6.51,6.48,4.04
1,J,SI2,62.7,58,3293,6.32,6.28,3.95
0.7,E,VVS1,61.7,59,3294,5.71,5.67,3.51
0.74,D,VS2,58,59,3294,6,5.93,3.46
0.82,E,SI1,62.5,56,3295,6.01,5.96,3.74
1.01,J,VS2,62.4,60,3296,6.45,6.35,3.99
1.07,G,SI2,62.5,59,3296,6.5,6.47,4.05
0.8,E,SI1,61.5,58,3297,5.97,5.93,3.66
1.01,F,SI2,60.9,60,3297,6.45,6.42,3.91
0.77,G,VVS2,60.8,59,3299,5.96,5.92,3.61
0.7,F,VVS1,62.4,56,3300,5.69,5.63,3.53
0.9,G,SI2,61.1,58,3303,6.18,6.22,3.79
0.73,D,VS2,59.8,58,3308,5.85,5.89,3.51
0.26,H,VVS2,59.8,61,565,4.18,4.15,2.49
0.35,H,SI2,61.6,58,566,4.54,4.49,2.78
0.34,F,SI1,59.3,60,566,4.52,4.58,2.7
0.34,F,SI1,59.8,58,566,4.53,4.57,2.72
0.76,H,VVS1,60.7,58,3311,5.9,5.93,3.59
0.73,E,VS1,61.2,58,3311,5.83,5.77,3.55
0.81,G,VS1,62.1,58,3311,5.96,5.92,3.69
0.81,F,SI1,61.6,58,3311,5.96,5.92,3.66
0.73,E,VS1,60.9,61,3311,5.81,5.79,3.53
0.8,D,SI1,62.7,59,3312,5.89,5.85,3.68
0.8,D,SI1,61.7,58,3312,5.96,5.93,3.67
0.9,D,SI2,58.1,60,3312,6.26,6.24,3.63
0.9,D,SI2,62.5,59,3312,6.18,6.13,3.85
0.74,E,VS1,61.2,58,3312,5.88,5.82,3.58
0.9,D,SI2,61,61,3312,6.17,6.15,3.76
1.02,H,SI2,58.3,59,3313,6.61,6.57,3.84
0.93,F,SI2,61.3,62,3317,6.26,6.17,3.81
0.92,G,SI2,62.3,59,3318,6.2,6.15,3.85
0.86,E,SI1,61.9,61,3323,6.07,5.99,3.73
0.9,H,SI2,62.1,59,3326,6.13,6.04,3.78
0.9,H,SI2,59.2,60,3326,6.3,6.24,3.71
0.9,G,SI1,60.1,59,3326,6.25,6.2,3.74
0.9,G,SI2,59.5,61,3326,6.33,6.28,3.75
0.93,F,SI2,60,60,3333,6.36,6.31,3.8
0.94,H,SI2,61.9,57,3335,6.29,6.21,3.87
1.01,I,SI1,62.7,58,3337,6.4,6.33,3.99
1.01,D,SI2,58.9,59,3337,6.54,6.49,3.84
0.9,I,VS2,61.2,62,3338,6.19,6.13,3.77
0.78,F,VS1,60.6,57,3342,6,5.95,3.62
0.77,F,VS1,62.1,60,3343,5.82,5.77,3.6
1,F,I1,62.4,59,3344,6.34,6.38,3.97
0.97,H,SI2,58.8,58,3346,6.44,6.41,3.78
0.91,F,SI2,63,59,3346,6.17,6.12,3.87
0.91,F,SI2,62.9,57,3346,6.16,6.11,3.86
0.71,F,VVS1,58.1,58,3347,5.92,5.88,3.43
0.83,D,SI1,62.2,60,3347,6.01,5.98,3.73
0.7,F,VVS1,61.8,60,3348,5.67,5.63,3.49
1.01,G,I1,59.4,61,3348,6.51,6.45,3.85
0.71,H,IF,62.9,60,3349,5.74,5.67,3.59
1.05,H,SI2,62.8,56,3352,6.54,6.47,4.08
1.05,H,SI2,61.7,59,3352,6.59,6.53,4.05
0.74,D,VS2,59.3,60,3353,5.89,5.91,3.5
0.96,G,SI1,62,57,3355,6.34,6.31,3.92
0.8,E,SI1,61.5,58,3356,5.93,5.97,3.66
0.77,F,VS1,62.7,58,3357,5.82,5.88,3.67
0.74,E,VS1,62.8,59,3357,5.76,5.68,3.59
0.78,E,VS1,60.9,57,3360,5.94,5.88,3.59
1.01,I,SI2,61.5,62,3360,6.41,6.37,3.93
1,H,SI2,59.4,60,3360,6.55,6.49,3.87
1,H,SI2,59.8,61,3360,6.24,6.17,3.71
1,I,SI1,62.2,62,3360,6.39,6.33,3.96
0.51,F,SI1,62.7,62,3360,5.09,4.96,3.15
0.91,G,SI2,61.3,60,3363,6.2,6.17,3.79
0.91,H,SI2,62.7,58,3363,6.17,6.14,3.86
0.91,H,SI2,62.9,59,3363,6.15,6.12,3.86
0.7,D,VS1,62.5,59,3365,5.69,5.64,3.54
0.74,D,VS1,62.7,56,3365,5.8,5.77,3.63
0.8,F,VS2,62,61,3369,5.99,5.91,3.69
0.73,E,VS1,61.2,58,3370,5.77,5.83,3.55
0.9,H,SI2,58.3,60,3371,6.34,6.31,3.69
0.86,F,SI1,62.6,58,3372,6.01,6.06,3.78
1.23,F,I1,60.8,59,3375,6.96,6.91,4.22
0.91,I,VS2,62.4,61,3376,6.18,6.16,3.85
0.91,G,SI2,60.4,61,3376,6.28,6.21,3.77
0.92,G,SI2,62.3,59,3377,6.15,6.2,3.85
0.9,G,SI2,58.3,60,3377,6.39,6.33,3.71
0.7,E,VVS2,60.6,60,3377,5.74,5.72,3.47
0.9,H,SI1,62,55,3377,6.21,6.17,3.84
0.9,I,SI1,63,60,3377,6.08,5.99,3.8
1.03,J,SI2,62,58,3378,6.47,6.52,4.03
0.91,E,SI2,58.5,60,3379,6.34,6.31,3.7
0.91,E,SI2,60,60,3379,6.28,6.23,3.75
0.71,E,VVS2,59,59,3380,5.88,5.82,3.45
0.31,I,SI1,61.3,58,408,4.34,4.37,2.67
0.31,J,VS1,60.7,60,408,4.34,4.39,2.65
0.31,J,VS1,61.8,59,408,4.31,4.33,2.67
0.31,I,SI1,61.5,59,408,4.35,4.37,2.68
0.3,I,VS1,61.6,61,567,4.28,4.23,2.62
0.28,F,VS2,59.6,61,567,4.28,4.25,2.54
0.27,D,VS2,59.6,61,567,4.26,4.23,2.53
0.36,I,VS1,62,59,568,4.53,4.6,2.83
0.36,H,VS2,60.9,59,568,4.58,4.62,2.8
0.71,H,IF,60.2,61,3384,5.8,5.76,3.48
0.9,I,VS2,59.1,59,3385,6.28,6.24,3.7
0.9,G,SI2,62.8,61,3385,6.14,6.09,3.84
0.9,H,SI1,62.6,58,3387,6.12,6.08,3.82
0.9,H,SI1,61,59,3387,6.16,6.11,3.74
0.9,H,SI1,62.1,61,3387,6.11,6.07,3.78
0.9,H,SI1,62.8,62,3387,6.09,6.05,3.81
0.9,H,SI1,61.4,60,3387,6.13,6.08,3.75
1.1,H,SI2,59.2,59,3388,6.8,6.74,4.01
0.7,E,VVS2,61,59,3389,5.64,5.71,3.5
0.88,D,SI2,60.9,61,3390,6.16,6.13,3.74
1.06,J,SI2,62.9,59,3391,6.43,6.39,4.03
0.91,G,SI1,58,59,3392,6.45,6.38,3.72
1.04,E,SI2,60.1,58,3392,6.65,6.56,3.97
1.04,E,SI2,61.6,59,3392,6.51,6.47,4
0.83,F,VS2,62,59,3393,6,5.96,3.71
1.01,E,I1,59.8,58,3394,6.57,6.53,3.92
1.01,H,SI2,61.9,61,3394,6.34,6.29,3.91
1.01,H,SI2,60.9,59,3394,6.42,6.35,3.89
0.9,I,VS2,61.9,58,3398,6.18,6.23,3.84
0.9,I,VS2,61.8,59,3398,6.15,6.21,3.82
0.85,D,SI2,58.5,60,3398,6.23,6.21,3.64
0.92,F,SI1,58.5,57,3400,6.39,6.37,3.73
0.88,G,VS2,61.1,58,3400,6.19,6.15,3.77
0.74,E,VS1,61.1,58,3401,5.84,5.81,3.56
0.81,G,VS1,61.7,59,3402,6.07,5.96,3.71
0.7,E,IF,62.9,59,3403,5.66,5.59,3.4
0.91,D,SI2,62,62,3403,6.25,6.16,3.85
1,F,I1,62.4,59,3405,6.38,6.34,3.97
0.9,G,SI1,60.6,60,3407,6.22,6.15,3.75
0.9,G,SI1,60.6,61,3407,6.16,6.12,3.72
0.83,F,VS2,61.9,58,3408,6.05,6.01,3.73
0.7,D,VS1,62.5,60,3410,5.67,5.62,3.53
1.01,I,SI2,61.6,59,3411,6.4,6.35,3.93
0.91,H,SI1,60.9,58,3414,6.26,6.22,3.8
1,J,SI1,62.7,57,3416,6.4,6.33,3.99
1.01,H,SI1,59.2,58,3417,6.58,6.56,3.89
1.01,J,SI2,63,60,3421,6.38,6.31,4
0.91,G,SI2,61.3,60,3423,6.17,6.2,3.79
0.91,H,SI2,62.7,58,3423,6.14,6.17,3.86
0.7,D,VS1,61.2,60,3425,5.69,5.71,3.49
1,G,SI2,60.7,59,3427,6.45,6.41,3.9
0.77,D,VS2,61.2,59,3428,5.91,5.86,3.6
0.77,D,VS2,61.3,60,3428,5.92,5.89,3.62
0.8,F,VS2,61.6,58,3429,5.98,6.03,3.7
0.9,I,VS2,59.8,61,3431,6.22,6.13,3.69
0.9,I,VS2,62.4,60,3431,6.16,6.06,3.81
0.9,F,SI1,62.6,62,3437,6.13,6.11,3.83
0.93,H,SI2,63,59,3437,6.16,6.11,3.86
0.93,H,SI1,60.9,61,3437,6.24,6.2,3.79
0.8,D,SI1,62.9,60,3441,5.94,5.89,3.72
1.03,F,I1,62.3,59,3444,6.42,6.46,4.01
1.02,J,SI1,58.9,62,3444,6.51,6.43,3.81
0.78,E,VS1,62.5,57,3444,5.94,5.9,3.7
0.9,G,SI2,60.4,58,3445,6.25,6.3,3.79
0.78,F,VS1,61.5,58,3446,5.93,5.98,3.66
0.7,G,IF,60,59,3447,5.75,5.79,3.46
0.76,E,VS2,60.5,56,3447,5.98,5.95,3.61
1,E,SI2,62.9,61,3450,6.3,6.23,3.94
1,E,SI2,61,59,3450,6.4,6.33,3.88
0.7,G,VVS2,59.3,54,3450,5.89,5.78,3.46
0.77,F,VVS2,60.5,56,3450,5.94,5.9,3.58
1,E,SI2,58.5,59,3450,6.62,6.51,3.84
0.91,H,SI2,60.9,61,3453,6.24,6.18,3.78
0.3,E,VS2,61.7,60,570,4.28,4.31,2.65
0.3,F,VS1,61,58,570,4.33,4.36,2.65
0.23,F,VVS2,61.3,59,571,3.99,3.94,2.43
1.02,J,SI2,61.4,60,3455,6.5,6.44,3.97
0.94,F,SI2,62.4,58,3456,6.23,6.17,3.87
0.9,F,SI2,61.1,54,3457,6.29,6.27,3.84
1.05,J,SI2,60.9,60,3457,6.59,6.51,3.99
0.9,F,SI2,61.6,58,3457,6.23,6.15,3.81
1.5,H,I1,60.1,57,3457,7.4,7.28,4.42
0.9,J,VVS2,62.5,61,3459,6.15,6.08,3.82
0.72,D,VVS2,60,57,3459,5.92,5.84,3.53
1.01,G,SI2,61.5,58,3461,6.51,6.44,3.98
1.01,I,SI2,62.9,58,3461,6.34,6.31,3.98
0.74,D,VS1,62.3,58,3461,5.79,5.77,3.6
0.74,E,VS1,61.1,58,3462,5.81,5.84,3.56
0.9,I,SI1,62.1,59,3468,6.2,6.17,3.84
1.11,I,SI2,62.5,56,3469,6.63,6.55,4.12
0.7,D,VS1,62.5,60,3471,5.62,5.67,3.53
1,H,SI2,61,60,3472,6.42,6.36,3.9
1,H,SI2,59,58,3472,6.62,6.5,3.87
0.9,D,SI2,63,58,3473,6.16,6.12,3.87
0.78,D,VS2,63,58,3473,5.86,5.8,3.67
0.91,H,SI1,60.9,58,3475,6.22,6.26,3.8
0.9,G,SI2,62.4,55,3478,6.17,6.13,3.84
0.9,I,VS2,61.6,58,3478,6.15,6.09,3.77
0.71,D,VS1,61.6,58,3479,5.78,5.72,3.54
1.13,H,I1,62.7,59,3480,6.58,6.63,4.14
0.83,E,SI1,60.7,58,3482,6.06,6.09,3.69
0.9,I,VS1,62.9,60,3484,6.09,6.05,3.82
0.9,I,VS1,61.2,61,3484,6.2,6.15,3.78
0.98,F,SI2,62.3,56,3485,6.44,6.35,3.98
0.75,G,VVS2,62.5,56,3486,5.84,5.78,3.63
0.89,H,VS1,60.5,59,3489,6.22,6.17,3.75
0.9,G,SI2,59.9,58,3492,6.22,6.27,3.74
0.8,E,VS2,63,56,3494,5.91,5.84,3.7
0.78,E,VS2,62.8,60,3494,5.86,5.79,3.66
0.83,F,VS2,60.2,60,3495,6.09,6.04,3.65
1.02,J,SI1,61.2,57,3496,6.58,6.43,3.98
1.02,G,SI2,61.8,58,3496,6.47,6.4,3.98
0.91,H,SI2,62.1,56,3498,6.24,6.15,3.85
1.01,J,SI2,61.7,58,3499,6.4,6.44,3.96
1.01,J,SI2,61.8,60,3499,6.37,6.41,3.95
0.7,D,VS1,61,59,3501,5.79,5.72,3.51
0.8,F,VS2,62.1,60,3502,5.92,5.86,3.66
0.7,F,VVS1,61.6,59,3504,5.71,5.76,3.53
0.83,E,SI1,58.4,59,3506,6.22,6.18,3.62
1.01,H,SI2,62,60,3507,6.39,6.25,3.92
1.01,F,SI2,61.8,54,3507,6.47,6.42,3.98
0.9,F,SI2,62.2,61,3507,6.08,6.04,3.77
0.9,F,SI2,61.5,61,3507,6.1,6.06,3.74
0.9,E,SI1,59,59,3508,6.34,6.3,3.73
0.91,D,SI2,58.3,60,3511,6.4,6.33,3.71
1,H,SI1,62.2,51,3511,6.47,6.4,4
1.04,I,SI2,61.6,58,3512,6.58,6.47,4.02
1.02,J,VS2,61.6,58,3513,6.4,6.35,3.93
0.82,F,VS1,62.1,56,3513,6.02,5.97,3.72
0.8,G,VS1,62.5,58,3514,5.9,5.94,3.7
1.02,E,I1,60.4,62,3519,6.52,6.47,3.92
1.11,J,SI1,59.5,58,3524,6.89,6.77,4.07
1,F,SI1,62.4,58,3528,6.39,6.27,3.95
1,J,SI1,61.9,62,3528,6.36,6.33,3.93
1.24,E,I1,61.1,62,3528,6.91,6.86,4.21
0.84,E,VS2,62.4,60,3528,6.04,5.98,3.75
0.92,I,SI1,60.7,58,3529,6.3,6.25,3.81
0.31,D,SI1,62,58,571,4.3,4.35,2.68
0.31,D,SI1,61.4,58,571,4.33,4.36,2.67
1.01,J,VS2,59.8,61,3535,6.47,6.43,3.86
0.78,E,VS1,62.2,58,3538,5.9,5.86,3.66
0.79,G,SI1,61.2,56,3539,6,5.96,3.66
0.9,I,VS2,62.4,58,3539,6.16,6.22,3.86
1.52,I,I1,61.2,58,3541,7.43,7.35,4.52
1.13,H,I1,62.7,59,3544,6.63,6.58,4.14
0.71,G,IF,61.9,58,3545,5.74,5.77,3.56
0.9,H,SI1,62.7,58,3545,6.14,6.2,3.87
0.92,I,SI1,58.8,59,3545,6.36,6.33,3.73
1.07,G,SI2,62.2,58,3545,6.56,6.49,4.06
0.91,F,SI2,58.9,61,3546,6.36,6.33,3.74
0.91,F,SI2,61,51,3546,6.24,6.21,3.8
1.07,G,I1,62.3,60,3547,6.55,6.51,4.07
0.92,D,SI2,62.5,59,3550,6.24,6.2,3.89
0.9,F,SI2,60.7,59,3553,6.25,6.21,3.78
1.03,I,VS1,61.6,58,3553,6.5,6.42,3.98
0.92,G,SI2,62.4,57,3555,6.22,6.18,3.87
0.92,H,SI1,62,60,3555,6.27,6.21,3.87
0.92,G,SI2,59.4,62,3555,6.36,6.34,3.77
0.9,F,SI2,61.4,58,3556,6.19,6.13,3.78
0.9,F,SI2,61.3,59,3556,6.16,6.11,3.76
0.83,D,SI1,62.5,54,3556,6.08,6.02,3.78
0.83,D,SI1,59.7,59,3556,6.14,6.12,3.66
0.73,D,VS1,60,58,3557,5.9,5.86,3.53
0.83,F,VS2,60.2,60,3557,6.04,6.09,3.65
1,F,SI2,59.2,61,3562,6.59,6.51,3.87
1.01,J,SI2,62.5,62,3563,6.41,6.36,3.99
1.01,J,SI2,61.7,58,3563,6.44,6.4,3.96
1.01,J,SI2,61.8,60,3563,6.41,6.37,3.95
1.01,F,SI2,60.2,61,3563,6.49,6.43,3.89
1.04,G,SI2,62.8,59,3564,6.47,6.42,4.05
0.72,E,VVS1,62.9,59,3566,5.75,5.67,3.59
0.9,D,SI1,61.7,56,3568,6.16,6.09,3.78
1,G,SI1,60,60,3568,6.47,6.42,3.87
1.19,E,I1,60.2,61,3572,6.91,6.87,4.15
1.16,H,SI2,62.1,58,3573,6.72,6.65,4.15
1.15,G,I1,61.2,58,3574,6.8,6.74,4.14
0.82,E,VS2,62.6,60,3577,5.97,5.91,3.72
0.9,D,SI2,58.7,58,3578,6.3,6.28,3.69
0.71,F,IF,61.1,58,3578,5.8,5.72,3.52
0.91,I,VS2,62.7,58,3579,6.14,6.18,3.86
1.06,I,SI2,58.4,62,3579,6.7,6.65,3.9
